"metric" "n_bands" "simulation" "p" "method" "value"
"F1" "10" "22" "200" "LRIDGE" 1
"eTPR" "10" "22" "200" "LRIDGE" 1
"eTNR" "10" "22" "200" "LRIDGE" 1
"ePPV" "10" "22" "200" "LRIDGE" 1
"d" "10" "22" "200" "LRIDGE" 0.0977386934673367
"iters" "10" "22" "200" "LRIDGE" 18
"time.user.self" "10" "22" "200" "LRIDGE" 1.60000000000582
"time.sys.self" "10" "22" "200" "LRIDGE" 0
"time.elapsed" "10" "22" "200" "LRIDGE" 1.60999999998603
"time.user.child" "10" "22" "200" "LRIDGE" NA
"time.sys.child" "10" "22" "200" "LRIDGE" NA
"cv.iters" "10" "22" "200" "LRIDGE" 6.02075949367089
"cv.time.user.self" "10" "22" "200" "LRIDGE" 0.546956962025548
"cv.time.sys.self" "10" "22" "200" "LRIDGE" 0.000465822784810279
"cv.time.elapsed" "10" "22" "200" "LRIDGE" 0.55003037974763
"cv.time.user.child" "10" "22" "200" "LRIDGE" NA
"cv.time.sys.child" "10" "22" "200" "LRIDGE" NA
"cv.all.time.user.self" "10" "22" "200" "LRIDGE" 1080.24000000046
"cv.all.time.sys.self" "10" "22" "200" "LRIDGE" 0.9200000000003
"cv.all.time.elapsed" "10" "22" "200" "LRIDGE" 1086.31000000157
"cv.all.time.user.child" "10" "22" "200" "LRIDGE" NA
"cv.all.time.sys.child" "10" "22" "200" "LRIDGE" NA
"n.cv.par" "10" "22" "200" "LRIDGE" 395
"lambda" "3" "23" "200" "LRIDGE" 0
"lambdar0" "3" "23" "200" "LRIDGE" 0
"kappa" "3" "23" "200" "LRIDGE" 0
"condnum" "3" "23" "200" "LRIDGE" 199.427895398637
"EL" "3" "23" "200" "LRIDGE" 0.529486469830886
"RMSE" "3" "23" "200" "LRIDGE" 0.000122845399061871
"F1" "3" "23" "200" "LRIDGE" 1
"eTPR" "3" "23" "200" "LRIDGE" 1
"eTNR" "3" "23" "200" "LRIDGE" 1
"ePPV" "3" "23" "200" "LRIDGE" 1
"d" "3" "23" "200" "LRIDGE" 0.0298492462311558
"iters" "3" "23" "200" "LRIDGE" 8
"time.user.self" "3" "23" "200" "LRIDGE" 0.389999999999418
"time.sys.self" "3" "23" "200" "LRIDGE" 0
"time.elapsed" "3" "23" "200" "LRIDGE" 0.419999999983702
"time.user.child" "3" "23" "200" "LRIDGE" NA
"time.sys.child" "3" "23" "200" "LRIDGE" NA
"cv.iters" "3" "23" "200" "LRIDGE" 4.42291021671827
"cv.time.user.self" "3" "23" "200" "LRIDGE" 0.232854489164103
"cv.time.sys.self" "3" "23" "200" "LRIDGE" 0.000730650154798519
"cv.time.elapsed" "3" "23" "200" "LRIDGE" 0.23666253870046
"cv.time.user.child" "3" "23" "200" "LRIDGE" NA
"cv.time.sys.child" "3" "23" "200" "LRIDGE" NA
"cv.all.time.user.self" "3" "23" "200" "LRIDGE" 376.060000000027
"cv.all.time.sys.self" "3" "23" "200" "LRIDGE" 1.17999999999961
"cv.all.time.elapsed" "3" "23" "200" "LRIDGE" 382.210000001243
"cv.all.time.user.child" "3" "23" "200" "LRIDGE" NA
"cv.all.time.sys.child" "3" "23" "200" "LRIDGE" NA
"n.cv.par" "3" "23" "200" "LRIDGE" 323
"lambda" "10" "23" "200" "LRIDGE" 0
"lambdar0" "10" "23" "200" "LRIDGE" 0
"kappa" "10" "23" "200" "LRIDGE" 0
"condnum" "10" "23" "200" "LRIDGE" 210.804815659986
"EL" "10" "23" "200" "LRIDGE" 1.13354472297308
"RMSE" "10" "23" "200" "LRIDGE" 0.000294002372027613
"F1" "10" "23" "200" "LRIDGE" 1
"eTPR" "10" "23" "200" "LRIDGE" 1
"eTNR" "10" "23" "200" "LRIDGE" 1
"ePPV" "10" "23" "200" "LRIDGE" 1
"d" "10" "23" "200" "LRIDGE" 0.0977386934673367
"iters" "10" "23" "200" "LRIDGE" 17
"time.user.self" "10" "23" "200" "LRIDGE" 1.5
"time.sys.self" "10" "23" "200" "LRIDGE" 0
"time.elapsed" "10" "23" "200" "LRIDGE" 1.52000000001863
"time.user.child" "10" "23" "200" "LRIDGE" NA
"time.sys.child" "10" "23" "200" "LRIDGE" NA
"cv.iters" "10" "23" "200" "LRIDGE" 5.98395989974937
"cv.time.user.self" "10" "23" "200" "LRIDGE" 0.546285714285851
"cv.time.sys.self" "10" "23" "200" "LRIDGE" 0.000416040100250704
"cv.time.elapsed" "10" "23" "200" "LRIDGE" 0.549558897242464
"cv.time.user.child" "10" "23" "200" "LRIDGE" NA
"cv.time.sys.child" "10" "23" "200" "LRIDGE" NA
"cv.all.time.user.self" "10" "23" "200" "LRIDGE" 1089.84000000027
"cv.all.time.sys.self" "10" "23" "200" "LRIDGE" 0.830000000000155
"cv.all.time.elapsed" "10" "23" "200" "LRIDGE" 1096.36999999871
"cv.all.time.user.child" "10" "23" "200" "LRIDGE" NA
"cv.all.time.sys.child" "10" "23" "200" "LRIDGE" NA
"n.cv.par" "10" "23" "200" "LRIDGE" 399
"lambda" "3" "24" "200" "LRIDGE" 0
"lambdar0" "3" "24" "200" "LRIDGE" 0
"kappa" "3" "24" "200" "LRIDGE" 0
"condnum" "3" "24" "200" "LRIDGE" 201.370882213436
"EL" "3" "24" "200" "LRIDGE" 0.49979865207041
"RMSE" "3" "24" "200" "LRIDGE" 0.000120370884477949
"F1" "3" "24" "200" "LRIDGE" 1
"eTPR" "3" "24" "200" "LRIDGE" 1
"eTNR" "3" "24" "200" "LRIDGE" 1
"ePPV" "3" "24" "200" "LRIDGE" 1
"d" "3" "24" "200" "LRIDGE" 0.0298492462311558
"iters" "3" "24" "200" "LRIDGE" 8
"time.user.self" "3" "24" "200" "LRIDGE" 0.389999999999418
"time.sys.self" "3" "24" "200" "LRIDGE" 0
"time.elapsed" "3" "24" "200" "LRIDGE" 0.419999999983702
"time.user.child" "3" "24" "200" "LRIDGE" NA
"time.sys.child" "3" "24" "200" "LRIDGE" NA
"cv.iters" "3" "24" "200" "LRIDGE" 4.47594936708861
"cv.time.user.self" "3" "24" "200" "LRIDGE" 0.23859493670889
"cv.time.sys.self" "3" "24" "200" "LRIDGE" 0.000734177215189997
"cv.time.elapsed" "3" "24" "200" "LRIDGE" 0.242227848101064
"cv.time.user.child" "3" "24" "200" "LRIDGE" NA
"cv.time.sys.child" "3" "24" "200" "LRIDGE" NA
"cv.all.time.user.self" "3" "24" "200" "LRIDGE" 376.980000000047
"cv.all.time.sys.self" "3" "24" "200" "LRIDGE" 1.1600000000002
"cv.all.time.elapsed" "3" "24" "200" "LRIDGE" 382.719999999681
"cv.all.time.user.child" "3" "24" "200" "LRIDGE" NA
"cv.all.time.sys.child" "3" "24" "200" "LRIDGE" NA
"n.cv.par" "3" "24" "200" "LRIDGE" 316
"lambda" "10" "24" "200" "LRIDGE" 0
"lambdar0" "10" "24" "200" "LRIDGE" 0
"kappa" "10" "24" "200" "LRIDGE" 0
"condnum" "10" "24" "200" "LRIDGE" 206.504202630675
"EL" "10" "24" "200" "LRIDGE" 1.05542650465085
"RMSE" "10" "24" "200" "LRIDGE" 0.000278546065116132
"F1" "10" "24" "200" "LRIDGE" 1
"eTPR" "10" "24" "200" "LRIDGE" 1
"eTNR" "10" "24" "200" "LRIDGE" 1
"ePPV" "10" "24" "200" "LRIDGE" 1
"d" "10" "24" "200" "LRIDGE" 0.0977386934673367
"iters" "10" "24" "200" "LRIDGE" 18
"time.user.self" "10" "24" "200" "LRIDGE" 1.58999999999651
"time.sys.self" "10" "24" "200" "LRIDGE" 0
"time.elapsed" "10" "24" "200" "LRIDGE" 1.60999999998603
"time.user.child" "10" "24" "200" "LRIDGE" NA
"time.sys.child" "10" "24" "200" "LRIDGE" NA
"cv.iters" "10" "24" "200" "LRIDGE" 6.06599496221662
"cv.time.user.self" "10" "24" "200" "LRIDGE" 0.548745591939148
"cv.time.sys.self" "10" "24" "200" "LRIDGE" 0.000821158690176377
"cv.time.elapsed" "10" "24" "200" "LRIDGE" 0.5518287153653
"cv.time.user.child" "10" "24" "200" "LRIDGE" NA
"cv.time.sys.child" "10" "24" "200" "LRIDGE" NA
"cv.all.time.user.self" "10" "24" "200" "LRIDGE" 1089.25999999921
"cv.all.time.sys.self" "10" "24" "200" "LRIDGE" 1.63000000000011
"cv.all.time.elapsed" "10" "24" "200" "LRIDGE" 1095.38000000012
"cv.all.time.user.child" "10" "24" "200" "LRIDGE" NA
"cv.all.time.sys.child" "10" "24" "200" "LRIDGE" NA
"n.cv.par" "10" "24" "200" "LRIDGE" 397
"lambda" "3" "25" "200" "LRIDGE" 0
"lambdar0" "3" "25" "200" "LRIDGE" 0
"kappa" "3" "25" "200" "LRIDGE" 0
"condnum" "3" "25" "200" "LRIDGE" 204.789918880516
"EL" "3" "25" "200" "LRIDGE" 0.501594380042377
"RMSE" "3" "25" "200" "LRIDGE" 0.000116771683630677
"F1" "3" "25" "200" "LRIDGE" 1
"eTPR" "3" "25" "200" "LRIDGE" 1
"eTNR" "3" "25" "200" "LRIDGE" 1
"ePPV" "3" "25" "200" "LRIDGE" 1
"d" "3" "25" "200" "LRIDGE" 0.0298492462311558
"iters" "3" "25" "200" "LRIDGE" 8
"time.user.self" "3" "25" "200" "LRIDGE" 0.419999999998254
"time.sys.self" "3" "25" "200" "LRIDGE" 0
"time.elapsed" "3" "25" "200" "LRIDGE" 0.419999999983702
"time.user.child" "3" "25" "200" "LRIDGE" NA
"time.sys.child" "3" "25" "200" "LRIDGE" NA
"cv.iters" "3" "25" "200" "LRIDGE" 4.39501557632399
"cv.time.user.self" "3" "25" "200" "LRIDGE" 0.235401869158869
"cv.time.sys.self" "3" "25" "200" "LRIDGE" 0.00132710280373831
"cv.time.elapsed" "3" "25" "200" "LRIDGE" 0.239694704050474
"cv.time.user.child" "3" "25" "200" "LRIDGE" NA
"cv.time.sys.child" "3" "25" "200" "LRIDGE" NA
"cv.all.time.user.self" "3" "25" "200" "LRIDGE" 377.819999999985
"cv.all.time.sys.self" "3" "25" "200" "LRIDGE" 2.13
"cv.all.time.elapsed" "3" "25" "200" "LRIDGE" 384.71000000101
"cv.all.time.user.child" "3" "25" "200" "LRIDGE" NA
"cv.all.time.sys.child" "3" "25" "200" "LRIDGE" NA
"n.cv.par" "3" "25" "200" "LRIDGE" 321
"lambda" "10" "25" "200" "LRIDGE" 0
"lambdar0" "10" "25" "200" "LRIDGE" 0
"kappa" "10" "25" "200" "LRIDGE" 0
"condnum" "10" "25" "200" "LRIDGE" 213.126207399904
"EL" "10" "25" "200" "LRIDGE" 1.12506631799315
"RMSE" "10" "25" "200" "LRIDGE" 0.000286791260006903
"F1" "10" "25" "200" "LRIDGE" 1
"eTPR" "10" "25" "200" "LRIDGE" 1
"eTNR" "10" "25" "200" "LRIDGE" 1
"ePPV" "10" "25" "200" "LRIDGE" 1
"d" "10" "25" "200" "LRIDGE" 0.0977386934673367
"iters" "10" "25" "200" "LRIDGE" 18
"time.user.self" "10" "25" "200" "LRIDGE" 1.58999999999651
"time.sys.self" "10" "25" "200" "LRIDGE" 0
"time.elapsed" "10" "25" "200" "LRIDGE" 1.60999999998603
"time.user.child" "10" "25" "200" "LRIDGE" NA
"time.sys.child" "10" "25" "200" "LRIDGE" NA
"cv.iters" "10" "25" "200" "LRIDGE" 5.9465
"cv.time.user.self" "10" "25" "200" "LRIDGE" 0.54053999999979
"cv.time.sys.self" "10" "25" "200" "LRIDGE" 0.000480000000000132
"cv.time.elapsed" "10" "25" "200" "LRIDGE" 0.543715000002121
"cv.time.user.child" "10" "25" "200" "LRIDGE" NA
"cv.time.sys.child" "10" "25" "200" "LRIDGE" NA
"cv.all.time.user.self" "10" "25" "200" "LRIDGE" 1081.07999999958
"cv.all.time.sys.self" "10" "25" "200" "LRIDGE" 0.960000000000264
"cv.all.time.elapsed" "10" "25" "200" "LRIDGE" 1087.43000000424
"cv.all.time.user.child" "10" "25" "200" "LRIDGE" NA
"cv.all.time.sys.child" "10" "25" "200" "LRIDGE" NA
"n.cv.par" "10" "25" "200" "LRIDGE" 400
"lambda" "3" "26" "200" "LRIDGE" 0
"lambdar0" "3" "26" "200" "LRIDGE" 0
"kappa" "3" "26" "200" "LRIDGE" 0
"condnum" "3" "26" "200" "LRIDGE" 196.275376827307
"EL" "3" "26" "200" "LRIDGE" 0.475984613888301
"RMSE" "3" "26" "200" "LRIDGE" 0.000112875201781543
"F1" "3" "26" "200" "LRIDGE" 1
"eTPR" "3" "26" "200" "LRIDGE" 1
"eTNR" "3" "26" "200" "LRIDGE" 1
"ePPV" "3" "26" "200" "LRIDGE" 1
"d" "3" "26" "200" "LRIDGE" 0.0298492462311558
"iters" "3" "26" "200" "LRIDGE" 8
"time.user.self" "3" "26" "200" "LRIDGE" 0.410000000003492
"time.sys.self" "3" "26" "200" "LRIDGE" 0
"time.elapsed" "3" "26" "200" "LRIDGE" 0.419999999983702
"time.user.child" "3" "26" "200" "LRIDGE" NA
"time.sys.child" "3" "26" "200" "LRIDGE" NA
"cv.iters" "3" "26" "200" "LRIDGE" 4.38980891719745
"cv.time.user.self" "3" "26" "200" "LRIDGE" 0.23369426751598
"cv.time.sys.self" "3" "26" "200" "LRIDGE" 0.00217197452229312
"cv.time.elapsed" "3" "26" "200" "LRIDGE" 0.23921019108332
"cv.time.user.child" "3" "26" "200" "LRIDGE" NA
"cv.time.sys.child" "3" "26" "200" "LRIDGE" NA
"cv.all.time.user.self" "3" "26" "200" "LRIDGE" 366.900000000089
"cv.all.time.sys.self" "3" "26" "200" "LRIDGE" 3.4100000000002
"cv.all.time.elapsed" "3" "26" "200" "LRIDGE" 375.560000000813
"cv.all.time.user.child" "3" "26" "200" "LRIDGE" NA
"cv.all.time.sys.child" "3" "26" "200" "LRIDGE" NA
"n.cv.par" "3" "26" "200" "LRIDGE" 314
"lambda" "10" "26" "200" "LRIDGE" 0
"lambdar0" "10" "26" "200" "LRIDGE" 0
"kappa" "10" "26" "200" "LRIDGE" 0
"condnum" "10" "26" "200" "LRIDGE" 195.473795085406
"EL" "10" "26" "200" "LRIDGE" 1.06451469634376
"RMSE" "10" "26" "200" "LRIDGE" 0.000279884337780369
"F1" "10" "26" "200" "LRIDGE" 1
"eTPR" "10" "26" "200" "LRIDGE" 1
"eTNR" "10" "26" "200" "LRIDGE" 1
"ePPV" "10" "26" "200" "LRIDGE" 1
"d" "10" "26" "200" "LRIDGE" 0.0977386934673367
"iters" "10" "26" "200" "LRIDGE" 18
"time.user.self" "10" "26" "200" "LRIDGE" 1.63999999998487
"time.sys.self" "10" "26" "200" "LRIDGE" 0
"time.elapsed" "10" "26" "200" "LRIDGE" 1.61999999999534
"time.user.child" "10" "26" "200" "LRIDGE" NA
"time.sys.child" "10" "26" "200" "LRIDGE" NA
"cv.iters" "10" "26" "200" "LRIDGE" 6.12695214105793
"cv.time.user.self" "10" "26" "200" "LRIDGE" 0.557078085642209
"cv.time.sys.self" "10" "26" "200" "LRIDGE" 0.000478589420654935
"cv.time.elapsed" "10" "26" "200" "LRIDGE" 0.560513853905863
"cv.time.user.child" "10" "26" "200" "LRIDGE" NA
"cv.time.sys.child" "10" "26" "200" "LRIDGE" NA
"cv.all.time.user.self" "10" "26" "200" "LRIDGE" 1105.79999999978
"cv.all.time.sys.self" "10" "26" "200" "LRIDGE" 0.950000000000045
"cv.all.time.elapsed" "10" "26" "200" "LRIDGE" 1112.62000000314
"cv.all.time.user.child" "10" "26" "200" "LRIDGE" NA
"cv.all.time.sys.child" "10" "26" "200" "LRIDGE" NA
"n.cv.par" "10" "26" "200" "LRIDGE" 397
"lambda" "3" "27" "200" "LRIDGE" 0
"lambdar0" "3" "27" "200" "LRIDGE" 0
"kappa" "3" "27" "200" "LRIDGE" 0
"condnum" "3" "27" "200" "LRIDGE" 201.640929003499
"EL" "3" "27" "200" "LRIDGE" 0.482971744392103
"RMSE" "3" "27" "200" "LRIDGE" 0.000117625190845906
"F1" "3" "27" "200" "LRIDGE" 1
"eTPR" "3" "27" "200" "LRIDGE" 1
"eTNR" "3" "27" "200" "LRIDGE" 1
"ePPV" "3" "27" "200" "LRIDGE" 1
"d" "3" "27" "200" "LRIDGE" 0.0298492462311558
"iters" "3" "27" "200" "LRIDGE" 8
"time.user.self" "3" "27" "200" "LRIDGE" 0.400000000001455
"time.sys.self" "3" "27" "200" "LRIDGE" 0.0199999999999818
"time.elapsed" "3" "27" "200" "LRIDGE" 0.429999999993015
"time.user.child" "3" "27" "200" "LRIDGE" NA
"time.sys.child" "3" "27" "200" "LRIDGE" NA
"cv.iters" "3" "27" "200" "LRIDGE" 4.40493827160494
"cv.time.user.self" "3" "27" "200" "LRIDGE" 0.234919753086357
"cv.time.sys.self" "3" "27" "200" "LRIDGE" 0.00189506172839537
"cv.time.elapsed" "3" "27" "200" "LRIDGE" 0.240234567901949
"cv.time.user.child" "3" "27" "200" "LRIDGE" NA
"cv.time.sys.child" "3" "27" "200" "LRIDGE" NA
"cv.all.time.user.self" "3" "27" "200" "LRIDGE" 380.569999999898
"cv.all.time.sys.self" "3" "27" "200" "LRIDGE" 3.0700000000005
"cv.all.time.elapsed" "3" "27" "200" "LRIDGE" 389.180000001157
"cv.all.time.user.child" "3" "27" "200" "LRIDGE" NA
"cv.all.time.sys.child" "3" "27" "200" "LRIDGE" NA
"n.cv.par" "3" "27" "200" "LRIDGE" 324
"lambda" "10" "27" "200" "LRIDGE" 0
"lambdar0" "10" "27" "200" "LRIDGE" 0
"kappa" "10" "27" "200" "LRIDGE" 0
"condnum" "10" "27" "200" "LRIDGE" 212.754554677114
"EL" "10" "27" "200" "LRIDGE" 1.09434785435923
"RMSE" "10" "27" "200" "LRIDGE" 0.000283531217272551
"F1" "10" "27" "200" "LRIDGE" 1
"eTPR" "10" "27" "200" "LRIDGE" 1
"eTNR" "10" "27" "200" "LRIDGE" 1
"ePPV" "10" "27" "200" "LRIDGE" 1
"d" "10" "27" "200" "LRIDGE" 0.0977386934673367
"iters" "10" "27" "200" "LRIDGE" 17
"time.user.self" "10" "27" "200" "LRIDGE" 1.52999999999884
"time.sys.self" "10" "27" "200" "LRIDGE" 0
"time.elapsed" "10" "27" "200" "LRIDGE" 1.55000000004657
"time.user.child" "10" "27" "200" "LRIDGE" NA
"time.sys.child" "10" "27" "200" "LRIDGE" NA
"cv.iters" "10" "27" "200" "LRIDGE" 6.0135
"cv.time.user.self" "10" "27" "200" "LRIDGE" 0.546375000000087
"cv.time.sys.self" "10" "27" "200" "LRIDGE" 0.0007199999999998
"cv.time.elapsed" "10" "27" "200" "LRIDGE" 0.549844999998866
"cv.time.user.child" "10" "27" "200" "LRIDGE" NA
"cv.time.sys.child" "10" "27" "200" "LRIDGE" NA
"cv.all.time.user.self" "10" "27" "200" "LRIDGE" 1092.75000000017
"cv.all.time.sys.self" "10" "27" "200" "LRIDGE" 1.4399999999996
"cv.all.time.elapsed" "10" "27" "200" "LRIDGE" 1099.68999999773
"cv.all.time.user.child" "10" "27" "200" "LRIDGE" NA
"cv.all.time.sys.child" "10" "27" "200" "LRIDGE" NA
"n.cv.par" "10" "27" "200" "LRIDGE" 400
"lambda" "3" "28" "200" "LRIDGE" 0
"lambdar0" "3" "28" "200" "LRIDGE" 0
"kappa" "3" "28" "200" "LRIDGE" 0
"condnum" "3" "28" "200" "LRIDGE" 194.512401737274
"EL" "3" "28" "200" "LRIDGE" 0.500375450040167
"RMSE" "3" "28" "200" "LRIDGE" 0.000118384533031702
"F1" "3" "28" "200" "LRIDGE" 1
"eTPR" "3" "28" "200" "LRIDGE" 1
"eTNR" "3" "28" "200" "LRIDGE" 1
"ePPV" "3" "28" "200" "LRIDGE" 1
"d" "3" "28" "200" "LRIDGE" 0.0298492462311558
"iters" "3" "28" "200" "LRIDGE" 8
"time.user.self" "3" "28" "200" "LRIDGE" 0.440000000002328
"time.sys.self" "3" "28" "200" "LRIDGE" 0
"time.elapsed" "3" "28" "200" "LRIDGE" 0.429999999993015
"time.user.child" "3" "28" "200" "LRIDGE" NA
"time.sys.child" "3" "28" "200" "LRIDGE" NA
"cv.iters" "3" "28" "200" "LRIDGE" 4.39240506329114
"cv.time.user.self" "3" "28" "200" "LRIDGE" 0.234999999999942
"cv.time.sys.self" "3" "28" "200" "LRIDGE" 0.00203164556962028
"cv.time.elapsed" "3" "28" "200" "LRIDGE" 0.240405063290861
"cv.time.user.child" "3" "28" "200" "LRIDGE" NA
"cv.time.sys.child" "3" "28" "200" "LRIDGE" NA
"cv.all.time.user.self" "3" "28" "200" "LRIDGE" 371.299999999908
"cv.all.time.sys.self" "3" "28" "200" "LRIDGE" 3.21000000000004
"cv.all.time.elapsed" "3" "28" "200" "LRIDGE" 379.83999999956
"cv.all.time.user.child" "3" "28" "200" "LRIDGE" NA
"cv.all.time.sys.child" "3" "28" "200" "LRIDGE" NA
"n.cv.par" "3" "28" "200" "LRIDGE" 316
"lambda" "10" "28" "200" "LRIDGE" 0
"lambdar0" "10" "28" "200" "LRIDGE" 0
"kappa" "10" "28" "200" "LRIDGE" 0
"condnum" "10" "28" "200" "LRIDGE" 202.247918971658
"EL" "10" "28" "200" "LRIDGE" 1.0723220610391
"RMSE" "10" "28" "200" "LRIDGE" 0.000275336018797275
"F1" "10" "28" "200" "LRIDGE" 1
"eTPR" "10" "28" "200" "LRIDGE" 1
"eTNR" "10" "28" "200" "LRIDGE" 1
"ePPV" "10" "28" "200" "LRIDGE" 1
"d" "10" "28" "200" "LRIDGE" 0.0977386934673367
"iters" "10" "28" "200" "LRIDGE" 18
"time.user.self" "10" "28" "200" "LRIDGE" 1.61999999999534
"time.sys.self" "10" "28" "200" "LRIDGE" 0
"time.elapsed" "10" "28" "200" "LRIDGE" 1.61999999999534
"time.user.child" "10" "28" "200" "LRIDGE" NA
"time.sys.child" "10" "28" "200" "LRIDGE" NA
"cv.iters" "10" "28" "200" "LRIDGE" 5.90742574257426
"cv.time.user.self" "10" "28" "200" "LRIDGE" 0.533024752475143
"cv.time.sys.self" "10" "28" "200" "LRIDGE" 0.000475247524752493
"cv.time.elapsed" "10" "28" "200" "LRIDGE" 0.54072277227608
"cv.time.user.child" "10" "28" "200" "LRIDGE" NA
"cv.time.sys.child" "10" "28" "200" "LRIDGE" NA
"cv.all.time.user.self" "10" "28" "200" "LRIDGE" 1076.70999999979
"cv.all.time.sys.self" "10" "28" "200" "LRIDGE" 0.960000000000036
"cv.all.time.elapsed" "10" "28" "200" "LRIDGE" 1092.25999999768
"cv.all.time.user.child" "10" "28" "200" "LRIDGE" NA
"cv.all.time.sys.child" "10" "28" "200" "LRIDGE" NA
"n.cv.par" "10" "28" "200" "LRIDGE" 404
"lambda" "3" "29" "200" "LRIDGE" 0
"lambdar0" "3" "29" "200" "LRIDGE" 0
"kappa" "3" "29" "200" "LRIDGE" 0
"condnum" "3" "29" "200" "LRIDGE" 200.713129490577
"EL" "3" "29" "200" "LRIDGE" 0.510210122948592
"RMSE" "3" "29" "200" "LRIDGE" 0.000121157519322424
"F1" "3" "29" "200" "LRIDGE" 1
"eTPR" "3" "29" "200" "LRIDGE" 1
"eTNR" "3" "29" "200" "LRIDGE" 1
"ePPV" "3" "29" "200" "LRIDGE" 1
"d" "3" "29" "200" "LRIDGE" 0.0298492462311558
"iters" "3" "29" "200" "LRIDGE" 8
"time.user.self" "3" "29" "200" "LRIDGE" 0.42000000000553
"time.sys.self" "3" "29" "200" "LRIDGE" 0
"time.elapsed" "3" "29" "200" "LRIDGE" 0.440000000002328
"time.user.child" "3" "29" "200" "LRIDGE" NA
"time.sys.child" "3" "29" "200" "LRIDGE" NA
"cv.iters" "3" "29" "200" "LRIDGE" 4.41645569620253
"cv.time.user.self" "3" "29" "200" "LRIDGE" 0.239930379746852
"cv.time.sys.self" "3" "29" "200" "LRIDGE" 0.000531645569620201
"cv.time.elapsed" "3" "29" "200" "LRIDGE" 0.243443037974435
"cv.time.user.child" "3" "29" "200" "LRIDGE" NA
"cv.time.sys.child" "3" "29" "200" "LRIDGE" NA
"cv.all.time.user.self" "3" "29" "200" "LRIDGE" 379.090000000026
"cv.all.time.sys.self" "3" "29" "200" "LRIDGE" 0.839999999999918
"cv.all.time.elapsed" "3" "29" "200" "LRIDGE" 384.639999999607
"cv.all.time.user.child" "3" "29" "200" "LRIDGE" NA
"cv.all.time.sys.child" "3" "29" "200" "LRIDGE" NA
"n.cv.par" "3" "29" "200" "LRIDGE" 316
"lambda" "10" "29" "200" "LRIDGE" 0
"lambdar0" "10" "29" "200" "LRIDGE" 0
"kappa" "10" "29" "200" "LRIDGE" 0
"condnum" "10" "29" "200" "LRIDGE" 220.189633298109
"EL" "10" "29" "200" "LRIDGE" 1.17912403516206
"RMSE" "10" "29" "200" "LRIDGE" 0.000295954864324264
"F1" "10" "29" "200" "LRIDGE" 1
"eTPR" "10" "29" "200" "LRIDGE" 1
"eTNR" "10" "29" "200" "LRIDGE" 1
"ePPV" "10" "29" "200" "LRIDGE" 1
"d" "10" "29" "200" "LRIDGE" 0.0977386934673367
"iters" "10" "29" "200" "LRIDGE" 17
"time.user.self" "10" "29" "200" "LRIDGE" 1.52999999999884
"time.sys.self" "10" "29" "200" "LRIDGE" 0.0199999999999818
"time.elapsed" "10" "29" "200" "LRIDGE" 1.53000000002794
"time.user.child" "10" "29" "200" "LRIDGE" NA
"time.sys.child" "10" "29" "200" "LRIDGE" NA
"cv.iters" "10" "29" "200" "LRIDGE" 5.9375314861461
"cv.time.user.self" "10" "29" "200" "LRIDGE" 0.534881612090763
"cv.time.sys.self" "10" "29" "200" "LRIDGE" 0.000463476070528889
"cv.time.elapsed" "10" "29" "200" "LRIDGE" 0.541667506297621
"cv.time.user.child" "10" "29" "200" "LRIDGE" NA
"cv.time.sys.child" "10" "29" "200" "LRIDGE" NA
"cv.all.time.user.self" "10" "29" "200" "LRIDGE" 1061.74000000017
"cv.all.time.sys.self" "10" "29" "200" "LRIDGE" 0.919999999999845
"cv.all.time.elapsed" "10" "29" "200" "LRIDGE" 1075.21000000078
"cv.all.time.user.child" "10" "29" "200" "LRIDGE" NA
"cv.all.time.sys.child" "10" "29" "200" "LRIDGE" NA
"n.cv.par" "10" "29" "200" "LRIDGE" 397
"lambda" "3" "30" "200" "LRIDGE" 0
"lambdar0" "3" "30" "200" "LRIDGE" 0
"kappa" "3" "30" "200" "LRIDGE" 0
"condnum" "3" "30" "200" "LRIDGE" 207.323174546204
"EL" "3" "30" "200" "LRIDGE" 0.550706117245397
"RMSE" "3" "30" "200" "LRIDGE" 0.000125094645950417
"F1" "3" "30" "200" "LRIDGE" 1
"eTPR" "3" "30" "200" "LRIDGE" 1
"eTNR" "3" "30" "200" "LRIDGE" 1
"ePPV" "3" "30" "200" "LRIDGE" 1
"d" "3" "30" "200" "LRIDGE" 0.0298492462311558
"iters" "3" "30" "200" "LRIDGE" 8
"time.user.self" "3" "30" "200" "LRIDGE" 0.419999999998254
"time.sys.self" "3" "30" "200" "LRIDGE" 0
"time.elapsed" "3" "30" "200" "LRIDGE" 0.42000000004191
"time.user.child" "3" "30" "200" "LRIDGE" NA
"time.sys.child" "3" "30" "200" "LRIDGE" NA
"cv.iters" "3" "30" "200" "LRIDGE" 4.44620253164557
"cv.time.user.self" "3" "30" "200" "LRIDGE" 0.242025316455596
"cv.time.sys.self" "3" "30" "200" "LRIDGE" 0.000316455696202532
"cv.time.elapsed" "3" "30" "200" "LRIDGE" 0.24547468354521
"cv.time.user.child" "3" "30" "200" "LRIDGE" NA
"cv.time.sys.child" "3" "30" "200" "LRIDGE" NA
"cv.all.time.user.self" "3" "30" "200" "LRIDGE" 382.399999999841
"cv.all.time.sys.self" "3" "30" "200" "LRIDGE" 0.5
"cv.all.time.elapsed" "3" "30" "200" "LRIDGE" 387.850000001432
